row,category,price_name,query,sku,url,status,score,matched_title,second_score,second_title
141,ДЕФЛЕГМАТОР МІДЬ,"2""/Ø42мм мідний дефлегматор","ДЕФЛЕГМАТОР МІДЬ 2""/Ø42мм мідний дефлегматор",MAG1084,https://hmel-master.com/ua/p1136942033-deflegmator-mid.html,Не точно,0.5724,"2"" Дефлегматор (мідь)",0.4688,"2"" Турбо дефлегматор"
142,ВІДВІД 90° МІДЬ,Мідний відвід без ніпеля,ВІДВІД 90° МІДЬ Мідний відвід без ніпеля,42523044-2,https://hmel-master.com/ua/p1529723106-vidvid-mid-nipelem.html,Не точно,0.6765,"2"" Відвід 90° мідь (з ніпелем)",0.6583,"2"" відвід 90 градусов (без ніпеля)"
143,ВІДВІД 90° МІДЬ,Мідний відвід з ніпелем,ВІДВІД 90° МІДЬ Мідний відвід з ніпелем,42523044-2,https://hmel-master.com/ua/p1529723106-vidvid-mid-nipelem.html,Не точно,0.8072,"2"" Відвід 90° мідь (з ніпелем)",0.5352,"2"" відвід 90 градусов (без ніпеля)"
144,Перехідники мідь,"2""-3""","Перехідники мідь 2""-3""",MAG1062,https://hmel-master.com/ua/p1134106161-perehidnik-flanets-klamp.html,Не точно,0.6122,"Перехідник фланець-кламп 2""",0.5263,"3""-2"" Перехідник"
145,Перехідники мідь,"2""-4""","Перехідники мідь 2""-4""",MAG1062,https://hmel-master.com/ua/p1134106161-perehidnik-flanets-klamp.html,Не точно,0.6122,"Перехідник фланець-кламп 2""",0.5263,"3""-2"" Перехідник"
146,Перехідники мідь,"3""-4""","Перехідники мідь 3""-4""",MAG1168,https://hmel-master.com/ua/p1390598631-perehidnik.html,Не точно,0.5263,"3""-2"" Перехідник",0.5263,"4""-2"" Перехідник"
147,"КОВПАЧКИ МІДЬ
(без тарілки)",Ковпачок мідний стандартний,"КОВПАЧКИ МІДЬ
(без тарілки) Ковпачок мідний стандартний",MAG1005,https://hmel-master.com/ua/p788788721-midnij-kovpachok-bez.html,Не точно,0.5425,Мідний ковпачок (без тарілки),0.5373,"3"" Мідний ковпачок (без тарілки)"
148,"КОВПАЧКИ МІДЬ
(без тарілки)","Ковпачок мідний збільшений (для 3"" флейт)","Ковпачок мідний збільшений (для 3"" флейт)",95301463,https://hmel-master.com/ua/p1653782435-midnij-sholom-dlya.html,Не точно,0.4804,"3""  Мідний шолом для дистиляції",0.4716,"3"" - 2"" Мідний шолом для дистиляції"
149,ТАРІЛКА МІДЬ,"Тарілка мідна для ковпачка 2"" (Ø60мм)","Тарілка мідна для ковпачка 2"" (Ø60мм)",MAG1087-1-1,https://hmel-master.com/ua/p1763591911-stakan-bunker-dlya.html,Не точно,0.5152,"2"" Стакан (бункер) для діоптра 2""",0.4833,Мідна тарілка діаметром 60мм
150,ТАРІЛКА МІДЬ,"тарілка мідна для ковпачка 3"" (Ø80мм)","тарілка мідна для ковпачка 3"" (Ø80мм)",35566903-1,https://hmel-master.com/ua/p1697745580-midna-tarilka-diametrom.html,Не точно,0.4833,Мідна тарілка діаметром 80мм,0.4688,Стакан (бункер) для джин кошика
151,ТАРІЛКА МІДЬ,"Тарілка мідна для ковпачка 4"" (Ø110мм)","Тарілка мідна для ковпачка 4"" (Ø110мм)",12699466,https://hmel-master.com/ua/p2492683591-midna-tarilka-dlya.html,Не точно,0.613,"4"" Мідна тарілка (для скляних ковпачкових колон)",0.5556,"4"" тарілка з Pro ковпачками (без скла)"
152,КОВПАЧОК З ТАРІЛКОЮ,Ковпачок з тарілкою (стандартний),КОВПАЧОК З ТАРІЛКОЮ Ковпачок з тарілкою (стандартний),46379565,https://hmel-master.com/ua/p1697745578-midnij-kovpachok-bez.html,Не точно,0.5185,"3"" Мідний ковпачок (без тарілки)",0.5128,Мідний ковпачок (без тарілки)
153,КОВПАЧОК З ТАРІЛКОЮ,"Ковпачок з тарілкою збільшений (3"")","Ковпачок з тарілкою збільшений (3"")",MAG1005,https://hmel-master.com/ua/p788788721-midnij-kovpachok-bez.html,Не точно,0.6,Мідний ковпачок (без тарілки),0.5714,"3"" Мідний ковпачок (без тарілки)"
154,КОВПАЧОК З ТАРІЛКОЮ,"Ковпачоки з тарілкою 4"" (три ковпачки)","Ковпачоки з тарілкою 4"" (три ковпачки)",MAG1005,https://hmel-master.com/ua/p788788721-midnij-kovpachok-bez.html,Не точно,0.5714,Мідний ковпачок (без тарілки),0.5393,"4"" Ковпачок в міні діоптрі (сегмент ковпачкової колони)"
155,"ПРОКЛАДКА СИЛІКОНОВА
Ж-ПОДІБНА (МІЖРІВНЕВА)","Прокладка для ""флейти"" під скло Ø60мм","Прокладка для ""флейти"" під скло Ø60мм",76337120,https://hmel-master.com/ua/p1697745582-mizhrivneva-prokladka-pid.html,Не точно,0.637,Міжрівнева прокладка під скло діаметром 60мм,0.5763,"Прокладка під кламп 2"""
156,"ПРОКЛАДКА СИЛІКОНОВА
Ж-ПОДІБНА (МІЖРІВНЕВА)",Прокладка для флейти під скло Ø80мм,Прокладка для флейти під скло Ø80мм,98727462-1,https://hmel-master.com/ua/p1697745581-mizhrivneva-prokladka-pid.html,Не точно,0.6414,Міжрівнева прокладка під скло діаметром 80мм,0.5965,"Прокладка під кламп 2"""
157,"ПРОКЛАДКА СИЛІКОНОВА
Ж-ПОДІБНА (МІЖРІВНЕВА)",Прокладка для флейти під скло Ø110мм,Прокладка для флейти під скло Ø110мм,98727462,https://hmel-master.com/ua/p1697745583-mizhrivneva-prokladka-pid.html,Не точно,0.6444,Міжрівнева прокладка під скло діаметром 110мм,0.6,"Прокладка під кламп 1,5"""
158,МІДНІ ШОЛОМИ,"Мідний шолом 2""-2"" (3,3л)","Мідний шолом 2""-2"" (3,3л)",M32,https://hmel-master.com/ua/p2620645944-midnij-sholom-dlya.html,Не точно,0.7152,"3"" - 2"" Мідний шолом для дистиляції",0.7074,"3"" - 2"" Мідний шолом з термометром"
159,МІДНІ ШОЛОМИ,"Мідний шолом 2""-2"" + термометр","МІДНІ ШОЛОМИ Мідний шолом 2""-2"" + термометр",М32T,https://hmel-master.com/ua/p2620645945-midnij-sholom-termometrom.html,Не точно,0.6494,"3"" - 2"" Мідний шолом з термометром",0.6494,"4"" - 2"" Мідний шолом з термометром"
160,МІДНІ ШОЛОМИ,"Мідний шолом 3""-3"" (5,3л)","Мідний шолом 3""-3"" (5,3л)",95301463,https://hmel-master.com/ua/p1653782435-midnij-sholom-dlya.html,Не точно,0.5898,"3""  Мідний шолом для дистиляції",0.5815,"3"" Мідний шолом з термометром"
161,МІДНІ ШОЛОМИ,"Мідний шолом 3""-3"" + термометр","МІДНІ ШОЛОМИ Мідний шолом 3""-3"" + термометр",M33T,https://hmel-master.com/ua/p2620645946-midnij-sholom-termometrom.html,Не точно,0.6667,"3"" Мідний шолом з термометром",0.6494,"3"" - 2"" Мідний шолом з термометром"
162,МІДНІ ШОЛОМИ,"Мідний шолом 4""-4"" (8,2л)","Мідний шолом 4""-4"" (8,2л)",MSH-4XL,https://hmel-master.com/ua/p2251775601-midnij-sholom-alambik.html,Не точно,0.5914,"4"" Мідний шолом аламбік XL",0.5898,"4"" Мідний шолом для дистиляції"
163,МІДНІ ШОЛОМИ,"Мідний шолом 4""-4"" + термометр","МІДНІ ШОЛОМИ Мідний шолом 4""-4"" + термометр",М44Т,https://hmel-master.com/ua/p2643802828-midnij-sholom-termometrom.html,Не точно,0.6667,"4"" Мідний шолом з термометром",0.6494,"4"" - 2"" Мідний шолом з термометром"
164,МІДНІ ШОЛОМИ,"Мідний шолом 4""-4"" ХL (13л)","Мідний шолом 4""-4"" ХL (13л)",MSH-4XL,https://hmel-master.com/ua/p2251775601-midnij-sholom-alambik.html,Не точно,0.5965,"4"" Мідний шолом аламбік XL",0.5836,"4"" Мідний шолом для дистиляції"
165,"МІДНІ ШОЛОМИ ""КАПЛЯ""","Мідний шолом 3""-2""","МІДНІ ШОЛОМИ ""КАПЛЯ"" Мідний шолом 3""-2""",М32T,https://hmel-master.com/ua/p2620645945-midnij-sholom-termometrom.html,Не точно,0.5397,"3"" - 2"" Мідний шолом з термометром",0.5378,"3"" - 2"" Мідний шолом для дистиляції"
166,"МІДНІ ШОЛОМИ ""КАПЛЯ""","Мідний шолом 3""-2"" + термометр","Мідний шолом 3""-2"" + термометр",M33T,https://hmel-master.com/ua/p2620645946-midnij-sholom-termometrom.html,Не точно,0.7797,"3"" Мідний шолом з термометром",0.7756,"3"" - 2"" Мідний шолом з термометром"
167,"МІДНІ ШОЛОМИ ""КАПЛЯ""","Мідний шолом 4""-2""","МІДНІ ШОЛОМИ ""КАПЛЯ"" Мідний шолом 4""-2""",M42T,https://hmel-master.com/ua/p2626112653-midnij-sholom-termometrom.html,Не точно,0.5397,"4"" - 2"" Мідний шолом з термометром",0.5378,"4"" - 2"" Мідний шолом для дистиляції"
168,"МІДНІ ШОЛОМИ ""КАПЛЯ""","Мідний шолом 4""-2"" + термометр","Мідний шолом 4""-2"" + термометр",М44Т,https://hmel-master.com/ua/p2643802828-midnij-sholom-termometrom.html,Не точно,0.7797,"4"" Мідний шолом з термометром",0.7756,"4"" - 2"" Мідний шолом з термометром"
170,"ДИСТИЛЯТОР З СУХОПАРНИКОМ
ХМЕЛЬ-МАСТЕР",Без куба,"ДИСТИЛЯТОР З СУХОПАРНИКОМ
ХМЕЛЬ-МАСТЕР Без куба",hmel-0,https://hmel-master.com/ua/p2440125244-hmel-master-bez.html,Не точно,0.9694,Хмель-Мастер (без куба),0.5373,Хмель-Мастер з кубом
171,"ДИСТИЛЯТОР З СУХОПАРНИКОМ
ХМЕЛЬ-МАСТЕР",14л,"ДИСТИЛЯТОР З СУХОПАРНИКОМ
ХМЕЛЬ-МАСТЕР 14л",hmel-1,https://hmel-master.com/ua/p2979098330-hmel-master-kubom.html,Не точно,0.4758,Хмель-Мастер з кубом,0.4127,Хмель-Мастер (без куба)
172,"ДИСТИЛЯТОР З СУХОПАРНИКОМ
ХМЕЛЬ-МАСТЕР",21л,"ДИСТИЛЯТОР З СУХОПАРНИКОМ
ХМЕЛЬ-МАСТЕР 21л",hmel-1,https://hmel-master.com/ua/p2979098330-hmel-master-kubom.html,Не точно,0.4758,Хмель-Мастер з кубом,0.4127,Хмель-Мастер (без куба)
173,"ДИСТИЛЯТОР З СУХОПАРНИКОМ
ХМЕЛЬ-МАСТЕР",33л,"ДИСТИЛЯТОР З СУХОПАРНИКОМ
ХМЕЛЬ-МАСТЕР 33л",hmel-1,https://hmel-master.com/ua/p2979098330-hmel-master-kubom.html,Не точно,0.4758,Хмель-Мастер з кубом,0.4127,Хмель-Мастер (без куба)
174,"ДИСТИЛЯТОР З СУХОПАРНИКОМ
ХМЕЛЬ-МАСТЕР",14л під тен,14л під тен,95825563,https://hmel-master.com/ua/p2079375680-klapan-bezpeki.html,Не точно,0.5,"1,5"" Клапан безпеки",0.48,"1,5"" клампове з'єднання (sms38)"
175,"ДИСТИЛЯТОР З СУХОПАРНИКОМ
ХМЕЛЬ-МАСТЕР",21л під тен,21л під тен,95825563,https://hmel-master.com/ua/p2079375680-klapan-bezpeki.html,Не точно,0.5,"1,5"" Клапан безпеки",0.48,"1,5"" клампове з'єднання (sms38)"
176,"ДИСТИЛЯТОР З СУХОПАРНИКОМ
ХМЕЛЬ-МАСТЕР",33л під тен,33л під тен,Mag-S33-2,https://hmel-master.com/ua/p2335906163-33l2-peregonnyj-kub.html,Не точно,0.8326,"33л/2"" Перегінний куб Магнум Лайт (одношарове дно) + кламп під тен",0.4615,Люк зі склом DN250
178,Назва,Розмір,Назва Розмір,MAG1002,https://hmel-master.com/ua/p525974519-rpn-nerzhavijka-pog.html,Не точно,0.4118,РПН нержавійка (1 пог. м.),0.375,РПН нержавійка 150см
179,БК Піонер,БК Піонер (без куба),БК Піонер БК Піонер (без куба),pioneer,https://hmel-master.com/ua/p2591380551-pioneer-2025-bez.html,Не точно,0.675,БК Pioneer 2025 (без куба),0.5091,"2"" Вавілон Кристал (Без куба)"
180,БК Піонер,14л БК Піонер,БК Піонер 14л БК Піонер,MAG1002,https://hmel-master.com/ua/p525974519-rpn-nerzhavijka-pog.html,Не точно,0.4,РПН нержавійка (1 пог. м.),0.3704,"2"" Стакан (бункер) для діоптра 2"""
181,БК Піонер,21л БК Піонер,БК Піонер 21л БК Піонер,MAG1002,https://hmel-master.com/ua/p525974519-rpn-nerzhavijka-pog.html,Не точно,0.4,РПН нержавійка (1 пог. м.),0.3704,"2"" Стакан (бункер) для діоптра 2"""
182,БК Піонер,33л БК Піонер,БК Піонер 33л БК Піонер,MAG1087-1-1,https://hmel-master.com/ua/p1763591911-stakan-bunker-dlya.html,Не точно,0.3704,"2"" Стакан (бункер) для діоптра 2""",0.36,"2"" Вавілон Кристал (Без куба)"
183,БК Піонер,14л БК Піонер під тен,14л БК Піонер під тен,34460164,https://hmel-master.com/ua/p1658834663-prokladka-pid-klamp.html,Не точно,0.4727,"Прокладка під кламп 1,5""",0.4528,"Прокладка під кламп 2"""
184,БК Піонер,21л БК Піонер під тен,21л БК Піонер під тен,MAG1126,https://hmel-master.com/ua/p1348748232-tsarga-korotka-gilzoyu.html,Не точно,0.4789,"2"" Царга (коротка) з гільзою під термометр",0.4727,"Прокладка під кламп 1,5"""
185,БК Піонер,33л БК Піонер під тен,33л БК Піонер під тен,Mag-S33-2,https://hmel-master.com/ua/p2335906163-33l2-peregonnyj-kub.html,Не точно,0.6429,"33л/2"" Перегінний куб Магнум Лайт (одношарове дно) + кламп під тен",0.4789,"3"" Царга (коротка) з гільзою під термометр"
187,"2"" МАГНУМ ТУРБО","2"" Магнум Турбо","2"" МАГНУМ ТУРБО 2"" Магнум Турбо",MAG1034,https://hmel-master.com/ua/p1071924400-magnum-turbo-bez.html,Не точно,0.9073,"2"" Магнум Турбо (Без куба)",0.8739,"2"" Магнум Турбо + мідна царга (Без куба)"
188,"2"" МАГНУМ ТУРБО
(з мідною царгою)","2""Магнум Турбо з мідною царгою","2""Магнум Турбо з мідною царгою",MAG1159,https://hmel-master.com/ua/p1383814740-magnum-turbo-midna.html,Не точно,0.7353,"2"" Магнум Турбо + мідна царга (Без куба)",0.6667,"2"" Магнум Турбо (Без куба)"
189,"2"" МАГНУМ КУПЕР","2"" Магнум Купер","2"" МАГНУМ КУПЕР 2"" Магнум Купер",MAG1034,https://hmel-master.com/ua/p1071924400-magnum-turbo-bez.html,Не точно,0.6303,"2"" Магнум Турбо (Без куба)",0.6167,"2"" Magnum Spirit (без куба)"
191,"СКЛЯНА КОВПАЧКОВА КОЛОНА
2"" ВАВІЛОН КРИСТАЛ","2""/3 рівня Вавілон Кристал","2""/3 рівня Вавілон Кристал",MAG1048,https://hmel-master.com/ua/p1125228628-dodatkovij-riven-vavilon.html,Не точно,0.7419,"2"" Додатковий рівень Вавілон Кристал",0.6792,"2"" Вавілон Кристал (Без куба)"
192,"СКЛЯНА КОВПАЧКОВА КОЛОНА
2"" ВАВІЛОН КРИСТАЛ","2""/4 рівня Вавілон Кристал","2""/4 рівня Вавілон Кристал",MAG1048,https://hmel-master.com/ua/p1125228628-dodatkovij-riven-vavilon.html,Не точно,0.7419,"2"" Додатковий рівень Вавілон Кристал",0.6792,"2"" Вавілон Кристал (Без куба)"
193,"СКЛЯНА КОВПАЧКОВА КОЛОНА
2"" ВАВІЛОН КРИСТАЛ","2""/5 рівня Вавілон Кристал","2""/5 рівня Вавілон Кристал",MAG1048,https://hmel-master.com/ua/p1125228628-dodatkovij-riven-vavilon.html,Не точно,0.7419,"2"" Додатковий рівень Вавілон Кристал",0.6792,"2"" Вавілон Кристал (Без куба)"
194,"СКЛЯНА КОВПАЧКОВА КОЛОНА
3"" ВАВІЛОН КРИСТАЛ","3""/3 рівня Вавілон Кристал","СКЛЯНА КОВПАЧКОВА КОЛОНА
3"" ВАВІЛОН КРИСТАЛ 3""/3 рівня Вавілон Кристал",MAG1166-1,https://hmel-master.com/ua/p1388766965-sklyana-flejta-vavilon.html,Не точно,0.5442,"3"" Скляна ""флейта"" Вавілон Кристал",0.4536,"3"" Вавілон кристал (Без куба)"
195,"СКЛЯНА КОВПАЧКОВА КОЛОНА
3"" ВАВІЛОН КРИСТАЛ","3""/4 рівня Вавілон Кристал","3""/4 рівня Вавілон Кристал",MAG1048-1,https://hmel-master.com/ua/p1544597791-dodatkovij-riven-vavilon.html,Не точно,0.7419,"3"" Додатковий рівень Вавілон Кристал",0.6792,"3"" Вавілон кристал (Без куба)"
196,"СКЛЯНА КОВПАЧКОВА КОЛОНА
3"" ВАВІЛОН КРИСТАЛ","3""/5 рівня Вавілон Кристал","3""/5 рівня Вавілон Кристал",MAG1048-1,https://hmel-master.com/ua/p1544597791-dodatkovij-riven-vavilon.html,Не точно,0.7419,"3"" Додатковий рівень Вавілон Кристал",0.6792,"3"" Вавілон кристал (Без куба)"
197,"СКЛЯНА КОВПАЧКОВА КОЛОНА
4"" ВАВІЛОН КРИСТАЛ","4""/3 рівня Вавілон Кристал","4""/3 рівня Вавілон Кристал",MAG10489,https://hmel-master.com/ua/p2492683592-dodatkovij-riven-vavilon.html,Не точно,0.7419,"4"" Додатковий рівень Вавілон Кристал",0.6792,"4"" Вавілон Кристал (Без куба)"
198,"СКЛЯНА КОВПАЧКОВА КОЛОНА
4"" ВАВІЛОН КРИСТАЛ","4""/4 рівня Вавілон Кристал","СКЛЯНА КОВПАЧКОВА КОЛОНА
4"" ВАВІЛОН КРИСТАЛ 4""/4 рівня Вавілон Кристал",32964225-1,https://hmel-master.com/ua/p1092642267-sklyana-flejta-vavilon.html,Не точно,0.5442,"4"" Скляна ""флейта"" Вавілон Кристал",0.4536,"4"" Вавілон Кристал (Без куба)"
199,"СКЛЯНА КОВПАЧКОВА КОЛОНА
4"" ВАВІЛОН КРИСТАЛ","4""/5 рівня Вавілон Кристал","4""/5 рівня Вавілон Кристал",MAG10489,https://hmel-master.com/ua/p2492683592-dodatkovij-riven-vavilon.html,Не точно,0.7419,"4"" Додатковий рівень Вавілон Кристал",0.6792,"4"" Вавілон Кристал (Без куба)"
200,"МІДНА КОВПАЧКОВА КОЛОНА
2"" ВАВІЛОН ПРЕМІУМ","2""/3 рівня Вавілон Преміум","2""/3 рівня Вавілон Преміум",MAG1150,https://hmel-master.com/ua/p1374144398-rivni-vavilon-premium.html,Не точно,0.8197,"2""/3 рівні Вавілон Преміум (без куба)",0.7931,"2"" Мідний рівень Вавілон Преміум"
201,"МІДНА КОВПАЧКОВА КОЛОНА
3"" ВАВІЛОН ПРЕМІУМ","3""/3 рівня Вавілон Преміум","МІДНА КОВПАЧКОВА КОЛОНА
3"" ВАВІЛОН ПРЕМІУМ 3""/3 рівня Вавілон Преміум",MAG1169,https://hmel-master.com/ua/p1393264424-midnij-riven-vavilon.html,Не точно,0.4554,"3"" Мідний рівень Вавілон Преміум",0.4375,"3"" Вавілон Преміум (Без куба)"
202,"МІДНА КОВПАЧКОВА КОЛОНА
4"" ВАВІЛОН ПРЕМІУМ","4""/3 рівня Вавілон Преміум","4""/3 рівня Вавілон Преміум",MAG1086,https://hmel-master.com/ua/p1137794249-midnij-riven-vavilon.html,Не точно,0.7931,"4"" Мідний рівень Вавілон Преміум",0.6792,"4"" Вавілон Преміум (Без куба)"
204,"2"" МАГНУМ ПРОФІ
З ВУЗЛОМ ВІДБОРУ ""ПО РІДИНІ"" ТА ""ПО ПАРУ""","2"" Magnum Profi","2"" МАГНУМ ПРОФІ
З ВУЗЛОМ ВІДБОРУ ""ПО РІДИНІ"" ТА ""ПО ПАРУ"" 2"" Magnum Profi",39497313,https://hmel-master.com/ua/p2115361127-magnum-profi.html,Не точно,0.9473,"2"" Magnum Profi",0.6296,"2"" Вузол відбору ""по рідині"" MagPro"
205,"2"" КРИСТАЛ ПРОФІ
З ВУЗЛОМ ВІДБОРУ ""ПО РІДИНІ"" ТА ""ПО ПАРУ""","2""/3 рівня Cristal Profi","2""/3 рівня Cristal Profi",39497315-1,https://hmel-master.com/ua/p2164317419-cristal-profi.html,Не точно,0.8,"2"" Cristal Profi",0.6275,"2"" Cristal Profi Plus (Aroma)"
206,"2"" КРИСТАЛ ПРОФІ
З ВУЗЛОМ ВІДБОРУ ""ПО РІДИНІ"" ТА ""ПО ПАРУ""","2""/4 рівня Cristal Profi","2""/4 рівня Cristal Profi",39497315-1,https://hmel-master.com/ua/p2164317419-cristal-profi.html,Не точно,0.8,"2"" Cristal Profi",0.6275,"2"" Cristal Profi Plus (Aroma)"
207,"2"" КРИСТАЛ ПРОФІ
З ВУЗЛОМ ВІДБОРУ ""ПО РІДИНІ"" ТА ""ПО ПАРУ""","2""/5 рівня Cristal Profi","2""/5 рівня Cristal Profi",39497315-1,https://hmel-master.com/ua/p2164317419-cristal-profi.html,Не точно,0.8,"2"" Cristal Profi",0.6275,"2"" Cristal Profi Plus (Aroma)"
208,"2"" МАГНУМ ПРОФІ ПЛЮС (АРОМА)
З ВУЗЛОМ ВІДБОРУ ""ПО РІДИНІ"" ТА ""ПО ПАРУ""
ТА З ДЖИН КОШИКОМ","2"" Magnum Profi Plus (Aroma)","2"" Magnum Profi Plus (Aroma)",39497313-1,https://hmel-master.com/ua/p2115393392-magnum-profi-plus.html,правильний,1.0,"2"" Magnum Profi Plus (Aroma)",0.9785,"2"" Magnum Profi"
209,"2"" КРИСТАЛ ПРОФІ ПЛЮС (АРОМА)
З ВУЗЛОМ ВІДБОРУ ""ПО РІДИНІ"" ТА ""ПО ПАРУ""
ТА З ДЖИН КОШИКОМ","2""/3 рівня Cristal Profi Plus (Aroma)","2""/3 рівня Cristal Profi Plus (Aroma)",39497314-1,https://hmel-master.com/ua/p2164223162-cristal-profi-plus.html,Не точно,0.871,"2"" Cristal Profi Plus (Aroma)",0.6885,"2"" Magnum Profi Plus (Aroma)"
210,"2"" КРИСТАЛ ПРОФІ ПЛЮС (АРОМА)
З ВУЗЛОМ ВІДБОРУ ""ПО РІДИНІ"" ТА ""ПО ПАРУ""
ТА З ДЖИН КОШИКОМ","2""/4 рівня Cristal Profi Plus (Aroma)","2""/4 рівня Cristal Profi Plus (Aroma)",39497314-1,https://hmel-master.com/ua/p2164223162-cristal-profi-plus.html,Не точно,0.871,"2"" Cristal Profi Plus (Aroma)",0.6885,"2"" Magnum Profi Plus (Aroma)"
211,"2"" КРИСТАЛ ПРОФІ ПЛЮС (АРОМА)
З ВУЗЛОМ ВІДБОРУ ""ПО РІДИНІ"" ТА ""ПО ПАРУ""
ТА З ДЖИН КОШИКОМ","2""/5 рівня Cristal Profi Plus (Aroma)","2""/5 рівня Cristal Profi Plus (Aroma)",39497314-1,https://hmel-master.com/ua/p2164223162-cristal-profi-plus.html,Не точно,0.871,"2"" Cristal Profi Plus (Aroma)",0.6885,"2"" Magnum Profi Plus (Aroma)"
213,"2"" МАГНУМ СПІРІТ","2"" Magnum Spirit","2"" МАГНУМ СПІРІТ 2"" Magnum Spirit",MS-0,https://hmel-master.com/ua/p1614133748-magnum-spirit-bez.html,Не точно,0.6905,"2"" Magnum Spirit (без куба)",0.645,"2"" Magnum Spirit + екстрактор Сокслета (без куба)"
214,"2"" КУПЕР СПІРІТ","2"" Magnum Spirit","2"" КУПЕР СПІРІТ 2"" Magnum Spirit",MS-0,https://hmel-master.com/ua/p1614133748-magnum-spirit-bez.html,Не точно,0.5884,"2"" Magnum Spirit (без куба)",0.5415,"2"" Magnum Spirit + екстрактор Сокслета (без куба)"
215,"2"" КРИСТАЛ СПІРІТ","2""/3 рівня Cristal Spirit","2""/3 рівня Cristal Spirit",33197568-1,https://hmel-master.com/ua/p1658834661-cristal-spirit-bez.html,Не точно,0.6667,"2"" Cristal Spirit (без куба)",0.6341,"2"" Cristal Profi"
216,"2"" КРИСТАЛ СПІРІТ","2""/4 рівня Cristal Spirit","2""/4 рівня Cristal Spirit",33197568-1,https://hmel-master.com/ua/p1658834661-cristal-spirit-bez.html,Не точно,0.6667,"2"" Cristal Spirit (без куба)",0.6341,"2"" Cristal Profi"
217,"2"" КРИСТАЛ СПІРІТ","2""/5 рівнів Cristal Spirit","2""/5 рівнів Cristal Spirit",33197568-1,https://hmel-master.com/ua/p1658834661-cristal-spirit-bez.html,Не точно,0.6538,"2"" Cristal Spirit (без куба)",0.619,"2"" Cristal Profi"
218,"2"" ПРЕМІУМ СПІРІТ","2""  Premium Spirit","2"" ПРЕМІУМ СПІРІТ 2""  Premium Spirit",82535888,https://hmel-master.com/ua/p1633706045-premium-spirit-bez.html,Не точно,0.5872,"2"" Premium Spirit (без куба)",0.4333,"2"" Magnum Spirit (без куба)"
220,"2"" МАГНУМ СПІРІТ + СОКСЛЕТ","2"" Магнум спіріт + сокслет","2"" МАГНУМ СПІРІТ + СОКСЛЕТ 2"" Магнум спіріт + сокслет",Mag-Es,https://hmel-master.com/ua/p2336065555-magnum-spirit-ekstraktor.html,Не точно,0.488,"2"" Magnum Spirit + екстрактор Сокслета (без куба)",0.4591,"2"" Магнум Турбо (Без куба)"
221,"3"" МАГНУМ СПІРІТ + СОКСЛЕТ","3"" Магнум спіріт + сокслет","3"" МАГНУМ СПІРІТ + СОКСЛЕТ 3"" Магнум спіріт + сокслет",MS-3D,https://hmel-master.com/ua/p1833395484-magnum-spirit-bez.html,Не точно,0.45,"3"" Magnum Spirit (без куба)",0.4396,"3"" Екстрактор Сокслета (повний комплект)"
223,"Бражна колона з вузлом ""по рідині""
3"" Magnum Spirit
(без куба)","3"" Magnum Spirit","Бражна колона з вузлом ""по рідині""
3"" Magnum Spirit
(без куба) 3"" Magnum Spirit",MS-3D,https://hmel-master.com/ua/p1833395484-magnum-spirit-bez.html,Не точно,0.9592,"3"" Magnum Spirit (без куба)",0.4272,"3"" Premium Spirit (без куба)"
224,"Бражна колона з вузлом ""по рідині""
3"" Cristal Spirit
(без куба)","3""/3 рівня Cristal Spirit ","Бражна колона з вузлом ""по рідині""
3"" Cristal Spirit
(без куба) 3""/3 рівня Cristal Spirit",15880882-1,https://hmel-master.com/ua/p2569420050-cristal-spirit-bez.html,Не точно,0.9568,"3"" Cristal Spirit (без куба)",0.3946,"3"" Вузол відбору ""по рідині"" MagPro Visual з доохолоджувачем"
225,"Бражна колона з вузлом ""по рідині""
3"" Cristal Spirit
(без куба)","3""/4 рівня Cristal Spirit ","3""/4 рівня Cristal Spirit ",15880882-1,https://hmel-master.com/ua/p2569420050-cristal-spirit-bez.html,Не точно,0.6667,"3"" Cristal Spirit (без куба)",0.4706,"3"" Premium Spirit (без куба)"
226,"Бражна колона з вузлом ""по рідині""
3"" Cristal Spirit
(без куба)","3""/5 рівнів Cristal Spirit ","3""/5 рівнів Cristal Spirit ",15880882-1,https://hmel-master.com/ua/p2569420050-cristal-spirit-bez.html,Не точно,0.6538,"3"" Cristal Spirit (без куба)",0.4615,"3"" Premium Spirit (без куба)"
227,"Бражна колона з вузлом ""по рідині""
3"" Premium Spirit
(без куба)","3""/3 рівня Premium Spirit","Бражна колона з вузлом ""по рідині""
3"" Premium Spirit
(без куба) 3""/3 рівня Premium Spirit",PS-3D,https://hmel-master.com/ua/p1833395488-premium-spirit-bez.html,Не точно,0.9568,"3"" Premium Spirit (без куба)",0.3929,"3"" Magnum Spirit (без куба)"
229,"ВУЗОЛ ВІДБОРУ ""ПО РІДИНІ""","2"" Вузол відбору MagPro","ВУЗОЛ ВІДБОРУ ""ПО РІДИНІ"" 2"" Вузол відбору MagPro",MAG1103,https://hmel-master.com/ua/p1170554349-vuzol-vidboru-ridini.html,Не точно,0.9286,"2"" Вузол відбору ""по рідині"" MagPro",0.911,"2"" Вузол відбору ""по рідині"" MagPro Visual"
